CompACT,HStile,HSGPA,ActionDate,ApplDate,BDt,TotalSAT,Gender,Ethnicity,AcadPlan,Enroll18,zipdisk
2.234617806,10.25679125,4.024702978,542.9118949,234.6600203,11180.87774,1073.460858,M,Not Available,DGNBU-BBA,notEnroll,-207.1193365
-0.546323046,4.55621928,-0.176134838,156.131349,129.4298876,10579.25741,268.1146716,F,Hispanic,DCDFS-BS,notEnroll,-272.9815158
18.69084378,13.50060082,0.648735407,115.2063134,162.1725558,10857.95532,1520.23161,M,Asian,DACCT-BBA,notEnroll,416.3810501
16.86023235,22.08942883,3.336022796,513.1282461,92.77697668,11096.92558,1391.789829,M,Hispanic,DGNBU-BBA,notEnroll,218.0206356
-4.680803128,-17.96614599,-0.405319199,294.3868308,248.1837036,11486.63773,-89.80173193,M,Hispanic,DBUND,notEnroll,271.0089043
14.27542443,28.07793701,3.601826495,432.0492647,155.3051163,10949.42613,712.3970054,F,Hispanic,DCRJS-BS,notEnroll,-324.9481669
-2.81247464,54.84794035,3.050488566,371.0207488,313.8631658,11018.73058,761.9852748,F,Hispanic,DCDFS-BS,notEnroll,106.5856418
30.99171467,-32.67731307,-0.854587226,123.0045177,130.1105325,10962.79366,227.3532052,F,Asian,DPBHLTH-BA,notEnroll,-167.6298266
19.78859453,-19.72724546,0.394699548,-81.91287539,124.0948731,10976.81813,-216.2455155,F,African American,DBIOL-BA,notEnroll,35.93222583
-7.463842906,-35.83615657,1.11465303,239.9751874,174.3403487,10856.57004,756.8773424,F,African American,DBIOL-BS,notEnroll,244.1681574
-5.819073792,2.324151077,-0.498757537,164.2264012,67.80568645,11476.8947,177.1639559,M,Hispanic,DMATH-BA,notEnroll,-136.34021
0.674898391,30.16631832,0.499337121,-2.358417244,126.6451908,11205.16288,99.88216685,M,Hispanic,DMATH-BA,notEnroll,-2.097416239
4.072038688,-5.929217285,4.288929439,153.7197738,107.273358,11122.25562,964.0952608,M,Hispanic,DHPMGT-BBA,notEnroll,196.8958673
-2.873777303,112.7915821,3.588164298,81.28839596,85.27083545,11104.89037,568.4674252,F,Hispanic,DPBHLTH-BA,notEnroll,384.364662
-0.014508098,84.36433097,2.128940604,165.1093632,231.1088787,10843.57863,20.19532789,M,African American,DBIOL-BS,notEnroll,1060.444201
22.71240435,109.5036343,4.471851639,153.9089887,147.5319499,10815.19171,1434.020576,F,Hispanic,DBIOL-BS,notEnroll,357.9227925
-6.296009372,0.679661103,0.291015433,120.6915912,16.14342382,11132.28861,495.5344408,F,Hispanic,DCRJS-BS,notEnroll,277.975418
2.612205594,64.48243542,3.275571004,154.9130083,78.71730941,11074.54781,1374.976635,F,Hispanic,DBIOL-BA,notEnroll,190.353216
-6.967891959,12.801844,1.386186898,199.1503843,132.4809285,11292.61787,191.7216489,M,White,DACCT-BBA,notEnroll,65.08837718
4.898472644,6.141617456,0.090636642,239.044196,252.9548822,11157.52174,-86.7477191,M,Hispanic,DPBHLTH-BA,notEnroll,-150.063249
4.640521834,3.022046215,0.734627847,139.5036358,111.7409596,10283.32743,-123.0518304,M,Not Available,DGNBU-BBA,notEnroll,69.79015162
14.86089801,29.31944807,3.222997624,383.5798735,205.4597507,11080.99603,1395.793688,F,Hispanic,DUNDECIDED,notEnroll,21.13445557
-5.107665399,9.274804005,-2.065232229,-10.21205902,102.2647434,10543.02953,-341.8810723,M,African American,DFINA-BBA,notEnroll,66.90481709
2.482038691,-14.34862702,0.627707265,128.9086501,69.12628513,11194.74239,-248.8605651,M,Hispanic,DGNBU-BBA,notEnroll,106.9229734
1.240890424,-4.698738712,-0.378391124,301.5131446,232.8591404,11262.85274,11.7458822,M,White,DBUND,notEnroll,-100.2639066
-0.457300662,-11.85024808,-0.680701557,180.9614846,219.5839208,11521.49464,1211.182665,F,African American,DBIOL-BS,notEnroll,-115.1501973
9.646518729,-26.85078234,-1.03950864,150.0935797,225.2118077,11381.36688,1405.703785,F,Hispanic,DCRJS-BS,notEnroll,-65.51568758
19.47556871,3.963978809,0.403235511,233.2068204,187.9210598,10378.77018,5.981175726,F,Hispanic,DUNDECIDED,notEnroll,-195.4770639
16.25462947,-14.54715883,0.774761749,-2.935816619,51.28029068,10843.6128,-5.900789778,M,African American,DACCT-BBA,notEnroll,-14.83420118
17.22771704,25.18306998,0.585662546,176.9072891,124.3703939,11104.72667,26.92170146,M,African American,DUNDECIDED,notEnroll,-99.93244977
5.394052068,-3.722670053,0.368673125,67.86879472,131.225522,11310.0734,53.06220089,M,Hispanic,DCRJS-BS,notEnroll,1065.894223
13.19569402,-9.839139024,-0.360192893,172.6710133,186.5139617,11088.84507,901.8497237,F,Hispanic,DPSYC-BA,notEnroll,51.45771942
-3.358662976,9.6973194,0.915684412,122.8779211,142.1140608,10835.63684,169.0572736,M,Hispanic,DBUND,notEnroll,63.80821544
11.83118727,37.02714699,2.656309582,444.7791841,105.4167304,10521.50823,351.5661808,F,Hispanic,DPBHLTH-BA,notEnroll,-22.78403347
-1.194600938,-3.514412216,0.431723553,69.30913956,95.82019432,11055.41516,802.2126462,F,White,DPSYC-BA,notEnroll,723.0112967
-2.670633037,64.85104519,3.488363805,461.0270537,185.2183343,10877.23801,1088.304611,M,Hispanic,DPSYC-BA,notEnroll,108.1972883
1.423389525,-5.742356658,0.269989634,95.22480447,141.4288531,10673.46703,1651.513112,M,Hispanic,DPBHLTH-BA,notEnroll,627.31838
21.01256076,85.55238165,2.639130232,426.6497048,275.0313233,10818.75338,813.5683411,F,Hispanic,DBIOL-BS,notEnroll,-121.9690995
25.62061453,119.0921152,3.886702641,376.5536897,96.57032437,11114.90541,909.2788125,F,Hispanic,DBIOL-BS,notEnroll,141.3791624
1.971290537,-5.416239195,-0.252976705,121.6165036,168.0004067,11251.50301,61.69682305,M,White,DBUND,notEnroll,1433.968348
15.96645931,11.9980108,0.407314907,86.70679022,154.9886004,11038.24745,-101.8864408,M,Hispanic,DPOLS-BA,notEnroll,688.4444354
-5.994201821,5.72860581,0.858464528,264.6344453,192.5117419,11106.46107,313.8647532,F,White,DPBHLTH-BA,notEnroll,72.61250542
-4.084240209,9.593482954,-0.380829846,129.5466716,118.8908357,11287.73819,130.8994312,F,Hispanic,DSOCI-BA,notEnroll,1094.234779
-4.954608154,21.44679533,0.497090653,200.4747586,137.5601963,10899.78561,-359.1717536,F,Hispanic,DCDFS-BS,notEnroll,-438.7373415
-0.251146907,76.13464035,3.287329454,359.0400816,109.0472598,10900.30324,1399.708749,M,Hispanic,DPSYC-BA,notEnroll,-19.9213348
23.09652884,-11.72280666,0.005950823,28.41595129,140.6532429,10886.42033,-409.1048978,F,White,DUNDECIDED,notEnroll,1337.786975
18.18766412,-7.043991688,0.099779718,87.67074007,109.4626482,10958.47012,91.62255246,F,African American,DBIOL-BS,notEnroll,349.4267606
-4.903873318,5.644463613,0.805157063,246.4294334,190.7382803,11304.80664,294.8371573,M,Hispanic,DHSML-BS,notEnroll,307.8773699
-1.007386756,7.644415793,0.544684525,201.8909221,174.7854224,11342.44751,-2.562167144,M,Hispanic,DPSYC-BA,notEnroll,100.428507
19.45469618,-21.5913573,2.29453421,425.1835379,104.1918126,11084.77709,322.1834102,M,Hispanic,DCSIT-BA,notEnroll,522.1549612
13.67253092,61.92101462,3.631248275,541.6464572,70.74796923,10754.3853,1205.413178,M,Hispanic,DMATH-BA,notEnroll,-272.791712
-4.168609897,-1.011196713,2.043870794,415.4552567,313.7547122,10980.17804,1222.959282,F,Hispanic,DCRJS-BS,notEnroll,-57.74125295
3.670022212,16.07555766,-0.282601484,156.0898884,132.4390618,10783.9262,250.3930162,M,Hispanic,DBUND,notEnroll,-186.6166814
14.80358138,49.21151506,3.355346217,410.7664572,233.7708553,11336.39463,904.1204748,M,Hispanic,DINDE-BS,notEnroll,-72.99773284
-6.327281825,-19.62692896,-0.420920466,231.8559062,214.6165937,11102.50198,812.9605746,F,African American,DCOMM-BA,notEnroll,70.70629095
15.7746439,50.33251646,4.330122448,332.8429587,139.2392558,11012.44229,877.637137,F,Hispanic,DACCT-BBA,notEnroll,98.6244783
0.462951004,-31.79917406,-0.302965644,179.9596338,205.4340953,10866.98607,6.361353894,F,Hispanic,DCDFS-BS,notEnroll,-69.46526787
3.3654827,-20.9441313,-1.633281152,331.1898907,126.5321793,11414.2836,-208.3556955,M,African American,DCOMM-BA,notEnroll,136.7946588
-6.047441694,3.343426432,-0.20996745,54.13139235,142.194681,10728.94688,416.4383752,F,Hispanic,DPSYC-BA,notEnroll,445.1359443
30.09087784,62.8945428,3.69582331,466.8848109,196.8441736,10839.24767,1089.698537,M,Hispanic,DBIOL-BA,notEnroll,-17.28446869
14.32530099,16.67194407,-0.70718715,74.09687593,132.1920001,10798.80044,967.5081917,M,African American,DBIOL-BS,notEnroll,151.009705
-0.131473013,-34.64206936,0.062297623,177.481267,231.7340937,11020.50955,81.92792198,F,Hispanic,DPSYC-BA,notEnroll,-164.8423538
-3.566749088,16.08987195,3.234703943,219.5588823,311.3338721,10993.96245,890.7011343,M,African American,DGNBU-BBA,notEnroll,-47.15734089
-3.381776029,-10.52956733,-0.837374724,199.4485302,131.8680266,11468.96242,-185.4689333,F,Hispanic,DHSML-BS,notEnroll,275.6878969
-3.00560725,5.743218585,3.199684502,95.33256485,196.8147864,10806.08432,948.5308021,F,Asian,DPSYC-BA,notEnroll,2326.46665
-2.453153847,4.272069773,-0.408797039,188.9890206,193.3131979,11028.67941,965.4162131,F,African American,DBUND,notEnroll,458.8533101
12.40842757,62.79680048,2.800699014,415.0081384,191.4638609,11100.26548,722.4875459,F,Hispanic,DBUND,notEnroll,-268.6508842
-3.313578448,-11.84793555,-1.404810558,78.43962032,168.7341626,11123.27712,-3.08679674,F,Hispanic,DGNBU-BBA,notEnroll,38.68455269
12.7469289,-7.271010006,3.317661739,304.1547069,120.1966304,11430.96081,971.224158,M,Hispanic,DUNDECIDED,notEnroll,61.55960437
21.41688977,53.52168435,4.145928496,381.0749634,83.74646489,10952.30733,941.2414249,F,Hispanic,DGNBU-BBA,notEnroll,199.2782023
-8.452752896,1.47228561,-0.269477782,108.6234585,90.41808426,11375.90939,276.4518344,F,Hispanic,DBIOL-BS,notEnroll,454.4610548
3.555771949,-33.90208842,1.612241114,95.49814851,42.95650454,11232.29755,-204.6637853,M,Hispanic,DCRJS-BS,notEnroll,-129.1443242
-2.065057214,36.83496449,3.681108928,381.8441998,62.96949917,11130.81999,1387.624685,F,Hispanic,DACCT-BBA,notEnroll,455.5716657
-4.516225252,68.05677598,4.321192129,510.1886881,124.579775,11013.77948,1062.535018,F,African American,DBIOL-BA,notEnroll,-215.5383538
9.968674706,87.2403193,4.621071529,432.6410127,117.7625512,11262.52245,1142.686493,F,Hispanic,DCRJS-BS,notEnroll,167.2433445
-6.745846705,-34.68342011,-0.800952801,222.6509946,178.0215352,11144.17351,1095.150237,M,Asian,DMATH-BA,notEnroll,243.3272022
-7.329813382,-20.602774,0.248004233,64.75617392,114.5050941,11259.12023,93.44857106,F,Asian,DPSYC-BA,notEnroll,722.8187282
2.140174378,-25.74967661,-0.120889902,86.37443026,129.4224684,11063.65159,37.33073017,F,African American,DCRJS-BS,notEnroll,107.2090217
-1.153426071,-34.17401969,-0.235852447,166.251647,145.3860461,10562.24405,316.073121,M,Hispanic,DPBHLTH-BA,notEnroll,366.9106093
-3.251716004,21.52542887,-1.390992975,282.1536465,292.9739439,10776.9645,95.65716389,F,Hispanic,DPBHLTH-BA,notEnroll,124.9197538
26.55619018,-1.895829639,0.220658019,294.9229437,229.4387313,11435.73952,117.1391671,F,Hispanic,DPBHLTH-BS,notEnroll,185.4887927
1.409427026,76.64821984,2.284917703,223.3078972,140.5128523,11289.84854,965.4340921,F,Hispanic,DPBHLTH-BA,notEnroll,-66.05670823
4.427657615,80.6137627,3.653285537,561.7837187,139.7680932,10916.96361,1292.58651,M,Asian,DCSIT-BA,notEnroll,115.3870734
5.209968416,11.04746269,-0.597853509,88.29658259,86.24678526,11201.01026,-204.5834051,F,Hispanic,DCDFS-BS,notEnroll,-72.65743558
15.81146919,27.19522677,1.267343644,300.456405,161.6597861,11218.57151,530.0886291,M,African American,DCOMM-BA,notEnroll,457.7337457
17.62561736,10.09631311,-0.171346052,147.2170319,245.6000823,11408.6369,-47.64600847,F,White,DUNDECIDED,notEnroll,-32.49970473
2.584146844,9.920620506,-0.409203713,237.1536538,320.903152,11257.13845,302.0082987,F,Not Available,DCDFS-BS,notEnroll,224.6276259
25.96340017,106.0988717,3.506302176,468.9863398,189.8990877,11144.08056,1351.816147,F,White,DBIOL-BS,notEnroll,99.92084074
19.04500907,32.98487514,5.151528833,470.2458372,75.37491357,11386.97677,916.9701288,F,Hispanic,DCRJS-BS,notEnroll,-336.266674
5.537921257,9.867177393,1.48833651,260.197138,148.7472828,10783.63333,579.3314575,F,White,DCDFS-BS,notEnroll,377.0257934
15.13265469,-34.59230642,-1.704538013,197.0548745,202.0153349,11064.11377,665.6845204,M,African American,DPSYC-BA,notEnroll,124.6086512
19.1583932,-29.55468983,-0.206111139,178.6379761,129.8719829,10697.64447,341.463831,M,Hispanic,DBIOL-BS,notEnroll,-502.4653281
-5.537862678,40.28736456,2.743542493,510.8838914,106.9171117,10743.38736,1016.869863,M,African American,DPOLS-BA,notEnroll,149.9651055
0.182653329,64.93001781,3.858823243,485.9490696,140.2655429,11060.22267,850.4450282,F,African American,DCOMM-BA,notEnroll,275.3622223
-1.7205158,60.02541016,2.17226777,428.0112249,146.0119399,11115.63095,1397.670642,F,Hispanic,DBIOL-BS,notEnroll,114.0217994
3.258473182,-2.624001753,-0.338679206,203.1846996,77.94280723,10331.92595,606.9199715,M,Hispanic,DCRJS-BS,notEnroll,-254.5778618
16.8883925,92.0566598,4.560190512,474.1399583,170.2395143,11047.98005,859.3024406,F,Hispanic,DCOMM-BA,notEnroll,-216.2505782
1.636846587,-15.03100916,0.834261954,218.8794446,96.50660748,10952.34586,173.382866,F,Hispanic,DINDE-BS,notEnroll,8.079849238
5.884851427,21.95560923,-1.037408108,119.1183695,100.4746055,11275.61706,173.0653323,F,Hispanic,DSOCI-BA,notEnroll,716.1693263
0.13774755,11.05506482,-0.043220876,-6.710064798,71.08265979,11192.36915,214.4702389,M,Hispanic,DACCT-BBA,notEnroll,-71.1948338
-4.27819592,-14.70508123,0.0433603,280.2178339,327.5437997,11114.94235,104.8798276,F,African American,DPBHLTH-BA,notEnroll,-91.3295295
3.888127087,13.02248814,3.768318138,386.4404326,106.1867279,11225.3699,1311.333678,M,Hispanic,DPSYC-BA,notEnroll,151.6122673
-3.910724201,-4.443875835,2.142259184,367.3230792,167.5977941,10973.97968,1644.417278,M,Asian,DPOLS-BA,notEnroll,74.79016456
-5.076809315,20.54799902,0.501792416,180.6006357,105.2311394,10894.49136,-469.6331036,F,Hispanic,DBIOL-BS,notEnroll,949.4561057
-2.363192415,3.231998261,0.881187317,237.7703137,154.4413466,11106.93033,-462.9833111,M,Hispanic,DCRJS-BS,notEnroll,593.1432176
18.02012371,13.35979089,-1.089455803,111.5035772,68.46873138,11010.6477,978.4177204,F,Hispanic,DBUND,notEnroll,191.1341816
3.453159554,17.91708096,0.486323122,247.0208008,82.54771269,10816.2672,1034.846209,M,Hispanic,DPBHLTH-BA,notEnroll,594.0526832
-1.800532756,63.69306994,4.319735153,348.6063392,175.5299106,11238.31184,929.2909907,F,Hispanic,DINDE-BS,notEnroll,49.17228642
-1.359348695,1.778942548,-1.191191385,213.0590842,200.4183281,10450.35524,-181.7290198,M,African American,DCRJS-BS,notEnroll,-202.4420022
2.7023493,20.64670406,-1.011021666,220.4853652,174.3884781,11218.77155,-125.9005492,F,Hispanic,DCRJS-BS,notEnroll,629.4008852
13.04254297,38.70116532,2.668420711,342.7357652,109.1715909,11194.82112,1003.683969,F,Hispanic,DPSYC-BA,notEnroll,85.78223934
16.69168909,0.251658013,-0.139515347,119.0547408,148.862025,11485.72992,1053.149105,M,African American,DSOCI-BA,notEnroll,364.1061521
0.933174822,106.7223496,3.6672686,492.8705733,225.1329688,11060.42101,785.0114942,M,Hispanic,DACCT-BBA,notEnroll,-17.53595711
0.04759057,5.681458711,-0.948729698,325.6684214,261.9202021,11012.52353,-242.0452314,F,Hispanic,DBIOL-BA,notEnroll,321.0809737
4.71912267,8.105096491,2.889143667,391.5658253,168.948505,11086.76865,1059.086595,M,Hispanic,DPBHLTH-BA,notEnroll,27.21101361
6.439771894,-6.695036234,0.51831725,179.1686149,142.6543465,11107.34709,-465.0015243,F,Hispanic,DCRJS-BS,notEnroll,76.58098951
3.666577957,17.12703631,2.267894135,485.4945769,184.9244129,11409.35631,926.499333,M,Not Available,DGNBU-BBA,notEnroll,366.1856302
5.724440373,19.33384126,0.411787937,49.23720753,130.1943136,10907.56813,-75.56292281,M,Hispanic,DSOCI-BA,notEnroll,-80.9939937
33.57335208,-9.478119012,-0.27345729,67.54495084,120.9423973,10829.82497,1134.318977,F,Asian,DBIOL-BA,notEnroll,24.58862049
-3.14117671,-0.400235519,0.405641864,59.74943796,129.6673542,11387.44905,1537.300827,F,Asian,DBIOL-BS,notEnroll,395.0909251
14.75826866,5.007240456,1.609298052,408.3391094,79.22874727,11231.12767,-443.7215694,F,African American,DHROB-BBA,notEnroll,202.3669828
26.16411541,112.629355,3.765693418,502.8422887,114.7136923,11477.33671,1300.976815,F,Hispanic,DPSYC-BA,notEnroll,-26.95880906
2.3587307,94.81001029,2.261753096,404.1977612,117.3154234,11466.24487,1570.012952,F,Hispanic,DCRJS-BS,notEnroll,-258.7137778
-1.291946833,19.37010077,0.139533203,49.81886284,68.88437186,11146.41668,-217.153396,U,Not Available,DPBHLTH-BA,notEnroll,113.6617179
2.99807363,44.38161649,2.686909055,381.665222,155.0292174,11127.36227,768.7004664,M,Hispanic,DCSIT-BA,notEnroll,1.676291385
-2.46814934,4.366877974,0.297362157,163.7640114,78.24043163,11392.60184,170.4986102,M,Hispanic,DCRJS-BS,notEnroll,419.605015
-3.62427534,-4.775025929,0.077365302,51.13835922,74.06890019,10764.54776,26.62294828,M,Hispanic,DCRJS-BS,notEnroll,23.21587179
-1.520189808,-0.234130142,0.258293329,60.62209472,78.27062085,10717.11035,-135.6174928,M,Hispanic,DBUND,notEnroll,308.0903436
2.111854721,121.9975386,3.925271788,402.7852086,97.93610282,11246.5203,696.9261637,F,Hispanic,DFINA-BBA,notEnroll,115.5909642
-0.52600534,-0.290949787,0.388985797,374.7280804,313.7846824,11324.99903,-140.1682269,F,Hispanic,DCRJS-BS,notEnroll,189.3101853
2.825609101,18.25408878,1.210201339,206.7742851,139.2558059,11127.95495,34.27489764,M,Hispanic,DCOMM-BA,notEnroll,-236.5520406
21.15334876,35.21969453,2.944680617,497.2833601,130.6327494,10845.97936,593.4742881,M,Hispanic,DGNBU-BBA,notEnroll,415.2034358
14.80428952,66.74651331,2.627726672,325.963391,145.6654277,10914.1448,581.0067738,M,Hispanic,DMATH-BA,notEnroll,-64.63064556
12.42474935,97.8203568,3.616303999,374.3382539,334.3265654,11175.46195,616.4399973,F,Hispanic,DCRJS-BS,notEnroll,168.4872961
0.945885698,20.12705064,-0.315211024,162.117377,199.1678707,10765.0225,-301.6969255,M,Hispanic,DCOMM-BA,notEnroll,38.1075835
-1.840504628,-35.3924922,-0.378123924,78.25622016,94.51578308,11053.58147,136.231464,F,White,DCOMM-BA,notEnroll,218.5895935
-6.952631871,-5.415520432,-2.490574503,116.760674,228.4571459,11799.7561,1265.428193,F,African American,DBIOL-BS,notEnroll,149.2032637
22.77739836,-0.18921589,0.280274464,72.65542862,89.42336047,10810.42443,145.8658055,M,Hispanic,DUNDECIDED,notEnroll,-125.3569006
-0.328574625,-21.30744174,-0.167154108,231.9482835,83.67626153,10897.4332,357.5328857,F,African American,DBIOL-BA,notEnroll,223.3839965
-2.258385302,-5.381820194,-0.516006746,28.95613601,159.6002097,10594.27171,-247.7606789,M,Hispanic,DPBHLTH-BS,notEnroll,263.2490117
14.04017676,78.19177236,3.490286367,460.0257868,57.37092756,11017.76642,1021.745623,F,Hispanic,DACCT-BBA,notEnroll,-28.11624584
-1.927115254,74.31923216,3.868190363,549.1966637,100.596421,11417.25922,963.681716,F,African American,DPBHLTH-BA,notEnroll,-122.6899226
4.676416173,-25.70309969,-0.571348057,242.0825473,295.0101796,11255.57947,872.4912153,F,Hispanic,DPBHLTH-BA,notEnroll,659.2164404
18.04424267,16.21116551,2.936783837,369.5215475,128.4770178,11510.30471,1209.769713,M,Hispanic,DGNBU-BBA,notEnroll,-114.7590762
1.816182804,-15.95971808,-0.507254104,251.6794939,259.2982153,9305.754701,612.8851541,F,African American,DPSYC-BA,notEnroll,324.4009527
1.755293757,13.05447436,1.882314573,260.7086908,276.5458359,11286.22827,900.1568336,M,African American,DBUND,notEnroll,-430.5891794
21.95351071,6.843224565,-0.867914331,73.54620761,116.4379689,10916.25525,655.275071,F,African American,DPSYC-BA,notEnroll,239.7870274
22.47199977,-40.63790203,-0.344771322,24.99520761,121.0721961,11102.97105,66.77699388,F,African American,DPSYC-BA,notEnroll,33.56536659
10.91957133,-20.17124422,0.132257128,103.1603437,52.64601151,10806.27889,5.606518087,F,Hispanic,DBUND,notEnroll,-68.62242204
5.037467486,9.246175179,0.637137031,147.3309911,164.1712539,11076.54232,1157.537401,M,Hispanic,DCOMM-BA,notEnroll,413.5938489
-0.534114223,2.827535198,0.321989788,120.0740915,169.0653442,11256.09915,-204.0589894,F,Hispanic,DCDFS-BS,notEnroll,109.3044062
1.724425465,2.372429176,-0.462587108,249.4488107,300.5559734,11322.66314,-737.3568919,F,African American,DGNBU-BBA,notEnroll,362.371727
-8.021047457,-7.68518251,1.004868159,97.05701071,142.3071615,11084.67328,167.8439857,F,African American,DCOMM-BA,notEnroll,242.7374268
-7.715137907,6.526336134,0.42840352,148.5245178,163.054819,11182.88315,117.1014067,M,African American,DACCT-BBA,notEnroll,-178.4017818
24.89799021,101.9512035,3.348336582,572.212529,124.948578,10655.49758,913.4375411,F,Hispanic,DGNBU-BBA,notEnroll,63.89204408
1.1556627,3.194987509,0.035839137,119.6803821,162.3358627,11051.75438,4.145835709,M,Hispanic,DMATH-BA,notEnroll,11.2958338
22.08408191,4.606438865,0.585116884,161.1728477,174.7533055,11358.34858,32.73715498,M,White,DCOMM-BA,notEnroll,52.64283384
2.638226177,-33.22595075,-0.505247428,340.7886513,331.7761077,10470.28181,1.47918509,F,Asian,DGNBU-BBA,notEnroll,460.2913736
19.29944657,12.27142766,3.779029459,400.2383641,195.192436,10846.96054,1485.230952,F,African American,DCOMM-BA,notEnroll,-64.131235
-5.90033365,7.058699008,-0.484699725,172.401643,197.7934607,11083.12465,-406.1642939,F,Hispanic,DUNDECIDED,notEnroll,30.93957886
13.89676095,-1.798870729,0.056654065,213.6047165,158.577766,11782.7051,555.0803796,M,African American,DPBHLTH-BA,notEnroll,-206.5769351
18.34322922,102.9005764,3.66253066,573.5705536,327.4455134,11265.8619,811.4992819,F,African American,DCRJS-BS,notEnroll,164.9617754
5.744421378,-7.514070499,0.037537191,292.7671788,226.4328476,7386.995667,-206.1078426,M,African American,DCOMM-BA,notEnroll,48.19863185
-5.836152944,2.596413822,1.375539697,181.8603215,150.7593147,11160.87356,-63.96872317,F,African American,DBUND,notEnroll,679.5481307
8.823924605,89.49460595,2.960427161,222.17654,257.1750746,11041.67047,1181.013562,M,Hispanic,DGNBU-BBA,notEnroll,34.04896846
-5.006417954,12.51056633,-0.465845675,60.820893,114.6757291,11171.27697,82.87270839,F,African American,DBUND,notEnroll,89.49206617
-5.544405527,10.08731834,-0.270743202,163.1232356,204.2934865,10874.05537,1197.071915,F,Hispanic,DBUND,notEnroll,442.1851151
19.35119672,21.32715651,0.626787971,169.250681,80.71234208,11217.45147,1756.025615,M,African American,DSOCI-BA,notEnroll,6.417623482
-2.489334903,94.16860235,3.403359085,330.2802619,198.278885,10524.64504,1307.042049,F,Hispanic,DPSYC-BA,notEnroll,324.6738608
22.31187529,8.746251603,2.949349867,515.9212313,174.0815523,10573.7218,1066.131591,M,African American,DUNDECIDED,notEnroll,417.8695373
18.80653095,-10.27172628,3.004209795,354.7508703,186.0932587,11231.45258,-1.542433685,M,Hispanic,DCRJS-BS,notEnroll,32.05898532
15.97606531,-39.78003087,-0.487798296,208.7059492,130.311139,10727.63262,-86.21926028,M,Hispanic,DGNBU-BBA,notEnroll,-226.2710973
-0.115053571,-21.78425167,0.967018998,184.44327,194.836902,11092.62033,176.3535063,F,Hispanic,DCDFS-BS,notEnroll,-393.6169752
4.124200055,24.8383435,1.353864501,107.4024206,128.6933784,11366.82462,1103.365465,F,Hispanic,DGNBU-BBA,notEnroll,-201.4192986
25.48807365,8.374378085,2.586299283,427.9181895,114.3553053,10766.11151,-77.08665912,F,Hispanic,DBIOL-BA,notEnroll,782.6590503
12.07306872,14.25681251,2.449573997,340.931123,103.5947447,11312.16171,800.7703686,M,Hispanic,DPSYC-BA,notEnroll,51.33275894
0.844096053,1.417985253,0.291257586,124.323431,99.57189083,11356.10086,135.1061115,M,Hispanic,DCRJS-BS,notEnroll,-10.696398
-3.701620345,0.383521413,3.80433988,521.5810561,217.3560721,11052.05043,1576.150955,M,Hispanic,DMATH-BA,notEnroll,171.0795466
6.686577577,-10.74918628,-0.542387457,198.5836027,199.7721646,10567.79652,-194.9344748,M,Hispanic,DUNDECIDED,notEnroll,458.1648637
-2.851574811,8.332275377,0.569068436,97.16148461,51.81942697,10670.42593,-13.51834016,M,African American,DGNBU-BBA,notEnroll,54.805081
3.801940369,-13.29344692,0.315530579,246.9160152,137.0661729,11330.61645,151.1969049,F,White,DINDE-BS,notEnroll,492.4693492
-0.606854718,85.01474939,4.829907801,127.5757211,284.8208208,10945.37958,31.51858883,F,African American,DBIOL-BS,notEnroll,1532.354483
-3.181941954,-4.608232408,2.38728692,61.30923358,54.98815282,10895.37741,183.5743899,M,White,DPBHLTH-BA,notEnroll,-116.5874843
-0.159085423,1.267980287,-0.060284063,180.0338938,113.4513402,10686.49807,283.8828744,M,Hispanic,DPBHLTH-BS,notEnroll,-313.2354205
2.287921227,2.910718322,0.091735306,313.3591646,370.8672701,11179.18251,-300.8332521,F,Hispanic,DBIOL-BS,notEnroll,53.02171016
21.10558007,-12.72164233,0.036998643,143.3280924,107.4277775,11385.76374,1200.364055,F,Hispanic,DUNDECIDED,notEnroll,362.390988
13.8613247,47.38713587,2.73391863,455.3011721,46.19726908,10490.36973,928.5105315,F,Asian,DMATH-BA,notEnroll,-446.3208739
13.9967417,-19.98064415,0.080401384,-10.48308919,41.73297761,10919.83801,723.3911985,F,Hispanic,DPBHLTH-BS,notEnroll,-126.9709697
2.243112598,6.847561026,0.300362284,298.6043805,290.53371,10936.80919,-387.1448198,M,Not Available,DBUND,notEnroll,395.4689552
28.48615198,75.69240172,2.851950012,436.8430246,187.8078948,11237.58514,445.2244968,F,African American,DCOMM-BA,notEnroll,30.49778757
20.19916643,70.78874024,3.388089795,436.9859597,116.3254227,10925.25018,976.4029675,F,Hispanic,DBIOL-BA,notEnroll,61.57857734
-0.90729865,4.303874046,-1.941478947,155.7924323,240.8896381,11607.32842,998.6697063,F,White,DPSYC-BA,notEnroll,132.083792
-2.291971627,-16.71203078,-0.298189586,342.3612118,372.4641255,10348.9469,201.4325734,F,African American,DCDFS-BS,notEnroll,-483.9834653
27.34932966,-17.28771147,0.236741494,314.5394202,211.8704153,11384.63239,1524.054236,M,White,DPBHLTH-BA,notEnroll,-33.95648017
19.48445549,-15.87619698,3.320744158,467.4723636,108.8014842,11238.19918,132.725252,F,Hispanic,DCRJS-BS,notEnroll,101.7197349
25.31560546,58.9207131,3.347553456,422.9314095,63.5998468,11371.12743,672.7143853,F,Hispanic,DCOMM-BA,notEnroll,254.189553
